"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
06.03.2024 02:20:00,  992.14,    4.41,  278.19,    3.38,   93.00,    8.38,    7.79,    0.59,    4.90,    7.85, 1241.52,    1.01,    1.45,   38.74,    0.00,    0.00,    0.00,    0.00,    0.00,   14.39,  446.10
06.03.2024 02:30:00,  992.22,    4.42,  278.19,    3.48,   93.60,    8.38,    7.84,    0.54,    4.93,    7.90, 1241.58,    0.41,    0.97,   81.40,    0.00,    0.00,    0.00,    0.00,    0.00,   14.41,  447.00
06.03.2024 02:40:00,  992.29,    4.39,  278.16,    3.64,   94.80,    8.37,    7.93,    0.44,    4.99,    7.99, 1241.71,    0.65,    0.99,  220.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.45,  448.80
06.03.2024 02:50:00,  992.34,    4.33,  278.09,    3.51,   94.40,    8.33,    7.86,    0.47,    4.94,    7.92, 1242.10,    0.92,    1.19,  241.00,    0.00,    0.00,    0.00,    0.00,    0.00,   14.54,  447.30
06.03.2024 03:00:00,  992.35,    4.34,  278.10,    3.50,   94.30,    8.33,    7.86,    0.47,    4.94,    7.92, 1242.08,    0.75,    1.08,  290.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.65,  447.20
06.03.2024 03:10:00,  992.40,    4.36,  278.12,    3.39,   93.40,    8.35,    7.80,    0.55,    4.90,    7.86, 1242.05,    1.31,    1.62,   21.95,    0.00,    0.00,    0.00,    0.00,    0.00,   14.75,  447.60
06.03.2024 03:20:00,  992.44,    4.36,  278.11,    3.42,   93.60,    8.34,    7.81,    0.53,    4.91,    7.87, 1242.13,    1.25,    1.55,  354.10,    0.00,    0.00,    0.00,    0.00,    0.00,   14.81,  448.50
06.03.2024 03:30:00,  992.46,    4.34,  278.09,    3.39,   93.50,    8.34,    7.79,    0.54,    4.90,    7.85, 1242.23,    1.34,    2.20,   26.61,    0.00,    0.00,    0.00,    0.00,    0.00,   14.81,  448.50
06.03.2024 03:40:00,  992.51,    4.26,  278.01,    3.34,   93.70,    8.29,    7.76,    0.52,    4.88,    7.82, 1242.67,    2.13,    2.79,   41.88,    0.00,    0.00,    0.00,    0.00,    0.00,   14.78,  448.90
06.03.2024 03:50:00,  992.59,    4.17,  277.91,    3.30,   94.10,    8.23,    7.75,    0.49,    4.87,    7.80, 1243.20,    2.46,    3.66,   34.09,    0.00,    0.00,    0.00,    0.00,    0.00,   14.72,  448.50
06.03.2024 04:00:00,  992.62,    4.13,  277.86,    3.14,   93.30,    8.21,    7.66,    0.55,    4.81,    7.72, 1243.46,    2.48,    3.75,   34.62,    0.00,    0.00,    0.00,    0.00,    0.00,   14.61,  446.50
06.03.2024 04:10:00,  992.55,    4.03,  277.77,    2.97,   92.80,    8.15,    7.57,    0.59,    4.76,    7.62, 1243.84,    3.21,    4.58,   32.95,    0.00,    0.00,    0.00,    0.00,    0.00,   14.46,  443.80
06.03.2024 04:20:00,  992.58,    3.97,  277.71,    2.90,   92.70,    8.12,    7.53,    0.59,    4.73,    7.58, 1244.18,    2.60,    3.93,   34.18,    0.00,    0.00,    0.00,    0.00,    0.00,   14.28,  442.10
06.03.2024 04:30:00,  992.67,    3.90,  277.63,    2.83,   92.70,    8.08,    7.49,    0.59,    4.71,    7.54, 1244.63,    3.52,    4.27,   38.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.09,  441.80
06.03.2024 04:40:00,  992.74,    3.81,  277.53,    2.90,   93.80,    8.03,    7.53,    0.50,    4.73,    7.58, 1245.11,    3.50,    4.21,   36.25,    0.00,    0.00,    0.00,    0.00,    0.00,   13.90,  441.70
06.03.2024 04:50:00,  992.81,    3.76,  277.48,    2.98,   94.60,    8.00,    7.57,    0.43,    4.75,    7.62, 1245.39,    2.45,    3.60,   26.53,    0.00,    0.00,    0.00,    0.00,    0.00,   13.69,  441.90
06.03.2024 05:00:00,  992.87,    3.74,  277.46,    2.96,   94.60,    7.99,    7.56,    0.43,    4.75,    7.61, 1245.56,    2.68,    3.56,   25.05,    0.00,    0.00,    0.00,    0.00,    0.00,   13.52,  441.60
06.03.2024 05:10:00,  992.88,    3.74,  277.46,    2.94,   94.50,    7.99,    7.55,    0.44,    4.74,    7.60, 1245.57,    2.93,    3.90,   24.22,    0.00,    0.00,    0.00,    0.00,    0.00,   13.39,  441.30
06.03.2024 05:20:00,  992.94,    3.70,  277.41,    2.96,   94.90,    7.97,    7.56,    0.41,    4.75,    7.61, 1245.81,    2.52,    3.56,   25.03,    0.00,    0.00,    0.00,    0.00,    0.00,   13.28,  441.40
06.03.2024 05:30:00,  992.96,    3.65,  277.36,    2.92,   95.00,    7.94,    7.54,    0.40,    4.74,    7.59, 1246.10,    3.14,    4.20,   27.00,    0.00,    0.00,    0.00,    0.00,    0.00,   13.19,  441.10
06.03.2024 05:40:00,  993.07,    3.61,  277.31,    2.93,   95.30,    7.92,    7.54,    0.37,    4.74,    7.60, 1246.40,    2.84,    3.73,   38.53,    0.00,    0.00,    0.00,    0.00,    0.00,   13.09,  441.90
06.03.2024 05:50:00,  993.25,    3.57,  277.26,    2.88,   95.20,    7.89,    7.51,    0.38,    4.72,    7.57, 1246.83,    2.91,    3.97,   40.58,    0.00,    0.00,    0.00,    0.00,    0.00,   13.00,  441.80
06.03.2024 06:00:00,  993.32,    3.48,  277.16,    2.83,   95.50,    7.84,    7.49,    0.35,    4.70,    7.54, 1247.32,    2.76,    3.65,   38.04,    0.00,    0.00,    0.00,    0.00,    0.00,   12.91,  442.30
06.03.2024 06:10:00,  993.39,    3.41,  277.09,    2.75,   95.40,    7.81,    7.45,    0.36,    4.68,    7.50, 1247.73,    2.94,    4.02,   27.23,    0.00,    0.00,    0.00,    0.00,    0.00,   12.83,  442.00
06.03.2024 06:20:00,  993.51,    3.41,  277.08,    2.72,   95.20,    7.81,    7.43,    0.37,    4.67,    7.48, 1247.91,    2.28,    3.29,   27.66,    0.00,    0.00,    0.00,    0.00,    0.00,   12.74,  442.40
06.03.2024 06:30:00,  993.64,    3.38,  277.03,    2.66,   95.00,    7.79,    7.40,    0.39,    4.64,    7.44, 1248.24,    2.28,    3.28,   18.64,    0.00,    0.00,    0.00,    0.00,    0.00,   12.66,  442.50
06.03.2024 06:40:00,  993.69,    3.33,  276.98,    2.58,   94.80,    7.76,    7.36,    0.40,    4.62,    7.41, 1248.51,    1.99,    3.07,   21.32,    0.00,    0.00,    0.14,    1.73,    3.45,   12.61,  442.70
06.03.2024 06:50:00,  993.79,    3.28,  276.92,    2.54,   94.90,    7.73,    7.34,    0.39,    4.61,    7.38, 1248.89,    1.70,    2.37,   28.91,    0.00,    0.00,    2.58,    4.90,    8.30,   12.58,  443.10
06.03.2024 07:00:00,  993.93,    3.24,  276.87,    2.50,   94.90,    7.71,    7.32,    0.39,    4.59,    7.36, 1249.29,    1.59,    2.57,   32.40,    0.00,    0.00,    6.50,    6.05,   14.22,   12.57,  443.70
06.03.2024 07:10:00,  994.06,    3.24,  276.86,    2.49,   94.80,    7.71,    7.31,    0.40,    4.59,    7.35, 1249.44,    1.31,    1.84,   26.73,    0.00,    0.00,   14.11,   24.44,   34.43,   12.57,  444.30
06.03.2024 07:20:00,  994.10,    3.25,  276.87,    2.47,   94.60,    7.72,    7.30,    0.42,    4.58,    7.34, 1249.43,    1.86,    2.45,   36.46,    0.00,    0.00,   27.31,   49.62,   65.70,   12.60,  444.90
06.03.2024 07:30:00,  994.19,    3.23,  276.84,    2.39,   94.20,    7.70,    7.26,    0.45,    4.55,    7.30, 1249.68,    2.36,    3.32,   20.18,    0.00,    0.00,   41.58,   77.58,   86.36,   12.65,  444.20
06.03.2024 07:40:00,  994.29,    3.14,  276.75,    2.26,   93.90,    7.66,    7.19,    0.47,    4.51,    7.23, 1250.21,    2.90,    3.59,   18.91,    0.00,    0.00,   50.44,   97.87,  108.66,   12.65,  443.70
06.03.2024 07:50:00,  994.51,    3.10,  276.69,    2.17,   93.60,    7.64,    7.15,    0.49,    4.48,    7.19, 1250.69,    2.83,    3.29,   22.61,    0.00,    0.00,   56.25,  110.36,  115.63,   12.61,  442.90
06.03.2024 08:00:00,  994.67,    3.12,  276.69,    2.18,   93.50,    7.65,    7.15,    0.50,    4.48,    7.19, 1250.80,    2.76,    3.78,   35.04,    0.00,    0.00,   66.07,  130.51,  149.58,   12.55,  443.60
06.03.2024 08:10:00,  994.81,    3.12,  276.68,    2.10,   93.00,    7.65,    7.11,    0.54,    4.46,    7.15, 1251.00,    3.36,    4.21,   34.16,    0.00,    0.00,   90.75,  175.61,  204.55,   12.50,  443.40
06.03.2024 08:20:00,  994.89,    3.24,  276.79,    2.17,   92.70,    7.71,    7.15,    0.56,    4.48,    7.18, 1250.56,    2.98,    3.87,   28.17,    0.00,    0.00,  133.77,  245.27,  276.88,   12.44,  442.90
06.03.2024 08:30:00,  994.96,    3.42,  276.97,    2.14,   91.30,    7.81,    7.13,    0.68,    4.47,    7.17, 1249.83,    3.03,    4.19,   30.39,    0.00,    0.00,  155.52,  283.26,  321.30,   12.45,  442.60
06.03.2024 08:40:00,  995.08,    3.53,  277.07,    2.20,   91.00,    7.87,    7.16,    0.71,    4.49,    7.20, 1249.48,    2.49,    3.30,   34.47,    0.00,    0.00,  143.75,  283.59,  327.04,   12.53,  443.00
06.03.2024 08:50:00,  995.22,    3.60,  277.13,    2.24,   90.80,    7.91,    7.18,    0.73,    4.50,    7.22, 1249.31,    2.70,    3.52,   40.04,    0.00,    0.00,  169.10,  338.33,  428.19,   12.66,  443.70
06.03.2024 09:00:00,  995.32,    3.71,  277.23,    2.35,   90.80,    7.97,    7.24,    0.73,    4.54,    7.27, 1248.92,    2.59,    3.50,   27.93,    0.00,    0.00,  232.14,  431.95,  465.44,   12.80,  443.60
06.03.2024 09:10:00,  995.35,    3.97,  277.49,    2.56,   90.50,    8.12,    7.35,    0.77,    4.60,    7.38, 1247.75,    2.64,    3.67,   37.85,    0.00,    0.00,  272.01,  496.56,  517.79,   12.99,  445.20
06.03.2024 09:20:00,  995.41,    4.10,  277.62,    2.65,   90.20,    8.20,    7.39,    0.80,    4.63,    7.43, 1247.21,    2.67,    3.57,   27.86,    0.00,    0.00,  297.17,  543.68,  563.29,   13.27,  445.00
06.03.2024 09:30:00,  995.49,    4.25,  277.76,    2.71,   89.70,    8.28,    7.43,    0.85,    4.65,    7.46, 1246.62,    2.68,    3.53,   24.41,    0.00,    0.00,  317.49,  581.26,  606.95,   13.61,  444.10
06.03.2024 09:40:00,  995.54,    4.43,  277.94,    2.72,   88.60,    8.39,    7.43,    0.96,    4.66,    7.47, 1245.85,    3.20,    4.47,   25.59,    0.00,    0.00,  340.41,  624.59,  640.97,   13.96,  443.60
06.03.2024 09:50:00,  995.59,    4.54,  278.04,    2.68,   87.70,    8.45,    7.41,    1.04,    4.64,    7.44, 1245.45,    3.59,    4.61,   28.29,    0.00,    0.00,  360.45,  661.85,  681.35,   14.30,  442.70
06.03.2024 10:00:00,  995.69,    4.66,  278.15,    2.62,   86.60,    8.52,    7.38,    1.14,    4.62,    7.41, 1245.06,    3.42,    4.54,   24.83,    0.00,    0.00,  384.27,  704.98,  732.43,   14.57,  441.50
06.03.2024 10:10:00,  995.78,    4.98,  278.46,    2.74,   85.40,    8.71,    7.44,    1.27,    4.66,    7.47, 1243.72,    3.29,    4.93,   32.26,    0.00,    0.00,  408.83,  753.20,  773.63,   14.80,  442.20
06.03.2024 10:20:00,  995.84,    5.17,  278.65,    2.85,   84.90,    8.83,    7.50,    1.33,    4.70,    7.53, 1242.90,    3.13,    4.32,   29.89,    0.00,    0.00,  420.21,  771.66,  786.98,   15.04,  442.00
06.03.2024 10:30:00,  996.01,    5.49,  278.96,    3.08,   84.40,    9.03,    7.62,    1.41,    4.77,    7.65, 1241.64,    2.71,    4.21,   22.98,    0.00,    0.00,  430.74,  789.38,  828.73,   15.29,  441.70
06.03.2024 10:40:00,  996.03,    5.53,  278.99,    3.00,   83.70,    9.05,    7.58,    1.48,    4.75,    7.61, 1241.52,    3.38,    4.28,   28.56,    0.00,    0.00,  433.17,  805.13,  852.24,   15.57,  441.90
06.03.2024 10:50:00,  996.03,    5.64,  279.10,    3.05,   83.40,    9.12,    7.61,    1.51,    4.77,    7.64, 1241.02,    2.55,    3.45,   30.40,    0.00,    0.00,  463.43,  857.63,  869.37,   15.82,  440.50
06.03.2024 11:00:00,  996.08,    5.94,  279.40,    3.04,   81.60,    9.32,    7.60,    1.71,    4.76,    7.63, 1239.72,    2.16,    3.91,   28.69,    0.00,    0.00,  471.84,  874.68,  913.58,   16.07,  439.00
06.03.2024 11:10:00,  996.15,    6.29,  279.75,    3.18,   80.40,    9.55,    7.68,    1.87,    4.81,    7.71, 1238.23,    2.48,    3.88,   24.44,    0.00,    0.00,  483.84,  893.00,  933.51,   16.36,  438.40
06.03.2024 11:20:00,  996.14,    6.59,  280.05,    3.26,   79.24,    9.75,    7.72,    2.02,    4.84,    7.75, 1236.86,    2.54,    4.12,   30.43,    0.00,    0.00,  508.67,  944.80,  963.70,   16.67,  437.70
06.03.2024 11:30:00,  996.15,    6.85,  280.30,    3.15,   77.22,    9.92,    7.66,    2.26,    4.80,    7.69, 1235.77,    3.13,    5.06,   31.39,    0.00,    0.00,  514.10,  954.71,  980.17,   16.96,  436.70
06.03.2024 11:40:00,  996.16,    7.07,  280.53,    2.78,   74.05,   10.08,    7.46,    2.61,    4.67,    7.49, 1234.88,    4.10,    6.14,   46.70,    0.00,    0.00,  530.43,  987.56, 1015.34,   17.21,  435.30
06.03.2024 11:50:00,  996.22,    7.17,  280.62,    2.44,   71.80,   10.15,    7.28,    2.86,    4.56,    7.31, 1234.60,    4.06,    5.39,   62.96,    0.00,    0.00,  542.13, 1011.95, 1032.40,   17.39,  434.10
06.03.2024 12:00:00,  996.22,    7.38,  280.83,    2.34,   70.29,   10.29,    7.23,    3.06,    4.53,    7.26, 1233.71,    3.32,    4.28,   75.28,    0.00,    0.00,  542.47, 1012.07, 1028.86,   17.48,  433.00
06.03.2024 12:10:00,  996.19,    7.65,  281.10,    2.31,   68.86,   10.48,    7.22,    3.26,    4.52,    7.25, 1232.50,    2.72,    4.28,   66.04,    0.00,    0.00,  542.94, 1014.85, 1036.80,   17.60,  433.50
06.03.2024 12:20:00,  996.15,    7.91,  281.37,    2.35,   67.82,   10.67,    7.24,    3.43,    4.53,    7.27, 1231.28,    3.07,    4.96,   58.14,    0.00,    0.00,  542.30, 1013.93, 1040.69,   17.80,  433.50
06.03.2024 12:30:00,  996.13,    8.04,  281.50,    2.21,   66.55,   10.77,    7.17,    3.60,    4.49,    7.19, 1230.72,    3.06,    4.63,   65.37,    0.00,    0.00,  549.19, 1031.50, 1064.95,   18.03,  432.30
06.03.2024 12:40:00,  996.13,    8.25,  281.71,    2.18,   65.46,   10.92,    7.15,    3.77,    4.48,    7.18, 1229.82,    2.32,    4.41,   73.84,    0.00,    0.00,  553.69, 1041.94, 1061.09,   18.25,  432.60
06.03.2024 12:50:00,  996.09,    8.49,  281.96,    2.52,   65.97,   11.10,    7.32,    3.78,    4.59,    7.35, 1228.64,    2.27,    4.02,   58.95,    0.00,    0.00,  545.47, 1028.69, 1065.74,   18.53,  431.80
06.03.2024 13:00:00,  996.08,    8.67,  282.14,    2.24,   63.90,   11.24,    7.18,    4.06,    4.50,    7.21, 1227.91,    2.77,    4.07,   63.36,    0.00,    0.00,  542.20, 1017.77, 1045.00,   18.91,  431.30
06.03.2024 13:10:00,  996.07,    8.59,  282.06,    2.57,   65.75,   11.18,    7.35,    3.83,    4.60,    7.38, 1228.17,    2.99,    5.07,   45.82,    0.00,    0.00,  544.74, 1020.01, 1051.90,   19.27,  431.90
06.03.2024 13:20:00,  996.06,    8.40,  281.87,    2.60,   66.77,   11.03,    7.37,    3.67,    4.61,    7.40, 1228.98,    3.07,    5.05,   31.43,    0.00,    0.00,  489.18,  915.18, 1011.87,   19.57,  432.30
06.03.2024 13:30:00,  996.06,    8.63,  282.10,    2.28,   64.27,   11.21,    7.20,    4.00,    4.51,    7.23, 1228.05,    3.99,    6.33,   47.70,    0.00,    0.00,  323.97,  651.79,  952.55,   19.76,  432.30
06.03.2024 13:40:00,  996.11,    8.57,  282.03,    2.07,   63.57,   11.16,    7.10,    4.07,    4.44,    7.12, 1228.42,    3.48,    5.83,   40.05,    0.00,    0.00,  442.71,  835.27,  907.50,   19.81,  432.40
06.03.2024 13:50:00,  996.12,    8.59,  282.05,    2.06,   63.43,   11.18,    7.09,    4.09,    4.44,    7.12, 1228.35,    4.77,    6.88,   31.79,    0.00,    0.00,  487.60,  902.84,  932.18,   19.75,  432.30
06.03.2024 14:00:00,  996.11,    8.51,  281.97,    2.07,   63.82,   11.12,    7.10,    4.02,    4.44,    7.12, 1228.69,    5.12,    6.89,   38.40,    0.00,    0.00,  482.21,  894.49,  907.79,   19.64,  433.10
06.03.2024 14:10:00,  996.12,    8.60,  282.06,    2.36,   64.77,   11.19,    7.24,    3.94,    4.54,    7.27, 1228.23,    4.08,    5.95,   34.61,    0.00,    0.00,  463.15,  856.16,  880.12,   19.53,  434.50
06.03.2024 14:20:00,  996.14,    8.51,  281.97,    2.34,   65.05,   11.12,    7.23,    3.89,    4.53,    7.26, 1228.65,    5.30,    7.69,   48.07,    0.00,    0.00,  463.32,  857.91,  882.87,   19.45,  435.80
06.03.2024 14:30:00,  996.11,    8.55,  282.01,    2.55,   65.88,   11.15,    7.34,    3.80,    4.60,    7.37, 1228.40,    4.27,    6.86,   29.14,    0.00,    0.00,  453.07,  832.36,  856.05,   19.36,  435.90
06.03.2024 14:40:00,  996.13,    8.51,  281.97,    2.52,   65.90,   11.12,    7.33,    3.79,    4.59,    7.35, 1228.60,    4.82,    6.85,   40.70,    0.00,    0.00,  449.59,  822.08,  881.82,   19.30,  435.00
06.03.2024 14:50:00,  996.13,    8.37,  281.83,    2.59,   66.84,   11.01,    7.36,    3.65,    4.61,    7.39, 1229.20,    4.75,    6.30,   36.26,    0.00,    0.00,  443.81,  808.51,  822.29,   19.24,  434.80
06.03.2024 15:00:00,  996.17,    8.40,  281.86,    2.63,   66.93,   11.03,    7.39,    3.65,    4.62,    7.41, 1229.10,    5.33,    7.28,   39.58,    0.00,    0.00,  255.08,  486.48,  769.94,   19.16,  433.80
06.03.2024 15:10:00,  996.23,    8.05,  281.50,    2.51,   67.94,   10.77,    7.32,    3.45,    4.58,    7.35, 1230.73,    4.41,    5.54,   29.97,    0.00,    0.00,  300.26,  561.53,  759.97,   19.04,  432.60
06.03.2024 15:20:00,  996.27,    8.20,  281.65,    2.28,   66.17,   10.89,    7.20,    3.68,    4.51,    7.23, 1230.19,    4.63,    6.42,   46.12,    0.00,    0.00,  270.99,  496.52,  761.90,   18.84,  431.20
06.03.2024 15:30:00,  996.31,    7.97,  281.41,    2.22,   66.91,   10.71,    7.17,    3.55,    4.49,    7.19, 1231.27,    4.12,    5.76,   47.37,    0.00,    0.00,  260.81,  490.17,  709.44,   18.66,  431.00
06.03.2024 15:40:00,  996.36,    8.09,  281.53,    2.48,   67.63,   10.80,    7.31,    3.50,    4.57,    7.33, 1230.73,    4.26,    6.77,   40.15,    0.00,    0.00,  150.62,  295.60,  442.04,   18.45,  432.40
06.03.2024 15:50:00,  996.41,    7.77,  281.21,    2.21,   67.78,   10.57,    7.17,    3.41,    4.49,    7.19, 1232.24,    4.35,    6.26,   32.24,    0.00,    0.00,  123.90,  257.56,  330.54,   18.26,  431.70
06.03.2024 16:00:00,  996.45,    7.69,  281.13,    2.42,   69.16,   10.52,    7.27,    3.24,    4.55,    7.30, 1232.59,    3.80,    6.14,   39.37,    0.00,    0.00,  177.25,  332.93,  508.52,   17.99,  432.50
06.03.2024 16:10:00,  996.44,    7.65,  281.09,    2.49,   69.70,   10.48,    7.31,    3.18,    4.57,    7.33, 1232.75,    4.88,    7.13,   38.73,    0.00,    0.00,  101.64,  202.67,  228.20,   17.74,  432.30
06.03.2024 16:20:00,  996.49,    7.37,  280.80,    2.25,   69.88,   10.28,    7.19,    3.10,    4.50,    7.21, 1234.13,    5.09,    7.23,   32.12,    0.00,    0.00,   76.23,  161.74,  175.07,   17.48,  430.70
06.03.2024 16:30:00,  996.56,    7.18,  280.60,    2.14,   70.26,   10.15,    7.13,    3.02,    4.46,    7.16, 1235.08,    4.57,    6.15,   27.75,    0.00,    0.00,  102.86,  208.96,  253.99,   17.17,  430.60
06.03.2024 16:40:00,  996.64,    7.22,  280.64,    2.16,   70.12,   10.18,    7.14,    3.04,    4.47,    7.16, 1234.98,    4.99,    6.63,   38.95,    0.00,    0.00,   93.77,  174.36,  229.41,   16.84,  431.90
06.03.2024 16:50:00,  996.67,    7.19,  280.61,    2.27,   70.82,   10.16,    7.19,    2.96,    4.50,    7.22, 1235.12,    4.76,    6.39,   43.53,    0.00,    0.00,   72.20,  122.81,  168.43,   16.55,  432.00
06.03.2024 17:00:00,  996.65,    7.07,  280.49,    2.19,   71.02,   10.08,    7.16,    2.92,    4.48,    7.18, 1235.64,    5.36,    7.34,   42.84,    0.00,    0.00,   49.17,   99.62,  105.82,   16.31,  431.60
06.03.2024 17:10:00,  996.70,    6.99,  280.40,    1.98,   70.36,   10.02,    7.05,    2.97,    4.41,    7.07, 1236.13,    3.54,    5.93,   35.41,    0.00,    0.00,   40.43,   84.47,   99.02,   16.08,  432.10
06.03.2024 17:20:00,  996.77,    6.91,  280.32,    2.05,   71.09,    9.97,    7.09,    2.88,    4.43,    7.11, 1236.53,    3.89,    5.49,   37.94,    0.00,    0.00,   29.29,   64.75,   78.84,   15.87,  433.10
06.03.2024 17:30:00,  996.82,    6.84,  280.25,    2.00,   71.14,    9.92,    7.06,    2.86,    4.41,    7.08, 1236.90,    3.39,    4.77,   42.47,    0.00,    0.00,   23.55,   53.91,   57.88,   15.68,  433.10
06.03.2024 17:40:00,  996.93,    6.79,  280.19,    1.95,   71.14,    9.88,    7.03,    2.85,    4.40,    7.05, 1237.28,    3.06,    4.69,   39.31,    0.00,    0.00,   15.50,   37.79,   43.46,   15.50,  433.30
06.03.2024 17:50:00,  997.02,    6.71,  280.10,    1.80,   70.82,    9.83,    6.96,    2.87,    4.35,    6.98, 1237.79,    2.96,    4.97,   28.22,    0.00,    0.00,   10.82,   27.69,   31.20,   15.36,  432.80
06.03.2024 18:00:00,  997.11,    6.59,  279.97,    1.66,   70.65,    9.75,    6.89,    2.86,    4.31,    6.91, 1238.46,    3.32,    4.81,   36.90,    0.00,    0.00,    4.87,   15.44,   21.72,   15.24,  433.10
06.03.2024 18:10:00,  997.22,    6.50,  279.87,    1.64,   70.98,    9.69,    6.88,    2.81,    4.30,    6.90, 1239.00,    3.88,    5.83,   37.49,    0.00,    0.00,    0.92,    6.37,   10.03,   15.10,  432.90
06.03.2024 18:20:00,  997.33,    6.36,  279.72,    1.67,   71.84,    9.60,    6.89,    2.70,    4.31,    6.91, 1239.75,    3.45,    5.73,   41.03,    0.00,    0.00,    0.00,    1.69,    3.29,   14.94,  432.60
06.03.2024 18:30:00,  997.40,    6.26,  279.62,    1.66,   72.25,    9.53,    6.89,    2.64,    4.31,    6.90, 1240.27,    3.39,    4.60,   38.84,    0.00,    0.00,    0.00,    0.00,    0.00,   14.79,  432.00
06.03.2024 18:40:00,  997.48,    6.17,  279.52,    1.63,   72.60,    9.47,    6.87,    2.59,    4.30,    6.89, 1240.79,    2.90,    4.56,   39.97,    0.00,    0.00,    0.00,    0.00,    0.00,   14.67,  432.20
06.03.2024 18:50:00,  997.58,    6.06,  279.41,    1.73,   73.63,    9.40,    6.92,    2.48,    4.33,    6.94, 1241.36,    2.15,    3.53,   25.50,    0.00,    0.00,    0.00,    0.00,    0.00,   14.57,  434.40
06.03.2024 19:00:00,  997.65,    5.92,  279.26,    1.65,   73.98,    9.31,    6.88,    2.42,    4.30,    6.90, 1242.12,    1.92,    3.04,   22.09,    0.00,    0.00,    0.00,    0.00,    0.00,   14.50,  433.50
